id,timestamp,full_sq,life_sq,floor,max_floor,material,build_year,num_room,kitch_sq,state,product_type,sub_area,area_m,raion_popul,green_zone_part,indust_part,children_preschool,preschool_quota,preschool_education_centers_raion,children_school,school_quota,school_education_centers_raion,school_education_centers_top_20_raion,hospital_beds_raion,healthcare_centers_raion,university_top_20_raion,sport_objects_raion,additional_education_raion,culture_objects_top_25,culture_objects_top_25_raion,shopping_centers_raion,office_raion,thermal_power_plant_raion,incineration_raion,oil_chemistry_raion,radiation_raion,railroad_terminal_raion,big_market_raion,nuclear_reactor_raion,detention_facility_raion,full_all,male_f,female_f,young_all,young_male,young_female,work_all,work_male,work_female,ekder_all,ekder_male,ekder_female,0_6_all,0_6_male,0_6_female,7_14_all,7_14_male,7_14_female,0_17_all,0_17_male,0_17_female,16_29_all,16_29_male,16_29_female,0_13_all,0_13_male,0_13_female,raion_build_count_with_material_info,build_count_block,build_count_wood,build_count_frame,build_count_brick,build_count_monolith,build_count_panel,build_count_foam,build_count_slag,build_count_mix,raion_build_count_with_builddate_info,build_count_before_1920,build_count_1921-1945,build_count_1946-1970,build_count_1971-1995,build_count_after_1995,ID_metro,metro_min_avto,metro_km_avto,metro_min_walk,metro_km_walk,kindergarten_km,school_km,park_km,green_zone_km,industrial_km,water_treatment_km,cemetery_km,incineration_km,railroad_station_walk_km,railroad_station_walk_min,ID_railroad_station_walk,railroad_station_avto_km,railroad_station_avto_min,ID_railroad_station_avto,public_transport_station_km,public_transport_station_min_walk,water_km,water_1line,mkad_km,ttk_km,sadovoe_km,bulvar_ring_km,kremlin_km,big_road1_km,ID_big_road1,big_road1_1line,big_road2_km,ID_big_road2,railroad_km,railroad_1line,zd_vokzaly_avto_km,ID_railroad_terminal,bus_terminal_avto_km,ID_bus_terminal,oil_chemistry_km,nuclear_reactor_km,radiation_km,power_transmission_line_km,thermal_power_plant_km,ts_km,big_market_km,market_shop_km,fitness_km,swim_pool_km,ice_rink_km,stadium_km,basketball_km,hospice_morgue_km,detention_facility_km,public_healthcare_km,university_km,workplaces_km,shopping_centers_km,office_km,additional_education_km,preschool_km,big_church_km,church_synagogue_km,mosque_km,theater_km,museum_km,exhibition_km,catering_km,ecology,green_part_500,prom_part_500,office_count_500,office_sqm_500,trc_count_500,trc_sqm_500,cafe_count_500,cafe_sum_500_min_price_avg,cafe_sum_500_max_price_avg,cafe_avg_price_500,cafe_count_500_na_price,cafe_count_500_price_500,cafe_count_500_price_1000,cafe_count_500_price_1500,cafe_count_500_price_2500,cafe_count_500_price_4000,cafe_count_500_price_high,big_church_count_500,church_count_500,mosque_count_500,leisure_count_500,sport_count_500,market_count_500,green_part_1000,prom_part_1000,office_count_1000,office_sqm_1000,trc_count_1000,trc_sqm_1000,cafe_count_1000,cafe_sum_1000_min_price_avg,cafe_sum_1000_max_price_avg,cafe_avg_price_1000,cafe_count_1000_na_price,cafe_count_1000_price_500,cafe_count_1000_price_1000,cafe_count_1000_price_1500,cafe_count_1000_price_2500,cafe_count_1000_price_4000,cafe_count_1000_price_high,big_church_count_1000,church_count_1000,mosque_count_1000,leisure_count_1000,sport_count_1000,market_count_1000,green_part_1500,prom_part_1500,office_count_1500,office_sqm_1500,trc_count_1500,trc_sqm_1500,cafe_count_1500,cafe_sum_1500_min_price_avg,cafe_sum_1500_max_price_avg,cafe_avg_price_1500,cafe_count_1500_na_price,cafe_count_1500_price_500,cafe_count_1500_price_1000,cafe_count_1500_price_1500,cafe_count_1500_price_2500,cafe_count_1500_price_4000,cafe_count_1500_price_high,big_church_count_1500,church_count_1500,mosque_count_1500,leisure_count_1500,sport_count_1500,market_count_1500,green_part_2000,prom_part_2000,office_count_2000,office_sqm_2000,trc_count_2000,trc_sqm_2000,cafe_count_2000,cafe_sum_2000_min_price_avg,cafe_sum_2000_max_price_avg,cafe_avg_price_2000,cafe_count_2000_na_price,cafe_count_2000_price_500,cafe_count_2000_price_1000,cafe_count_2000_price_1500,cafe_count_2000_price_2500,cafe_count_2000_price_4000,cafe_count_2000_price_high,big_church_count_2000,church_count_2000,mosque_count_2000,leisure_count_2000,sport_count_2000,market_count_2000,green_part_3000,prom_part_3000,office_count_3000,office_sqm_3000,trc_count_3000,trc_sqm_3000,cafe_count_3000,cafe_sum_3000_min_price_avg,cafe_sum_3000_max_price_avg,cafe_avg_price_3000,cafe_count_3000_na_price,cafe_count_3000_price_500,cafe_count_3000_price_1000,cafe_count_3000_price_1500,cafe_count_3000_price_2500,cafe_count_3000_price_4000,cafe_count_3000_price_high,big_church_count_3000,church_count_3000,mosque_count_3000,leisure_count_3000,sport_count_3000,market_count_3000,green_part_5000,prom_part_5000,office_count_5000,office_sqm_5000,trc_count_5000,trc_sqm_5000,cafe_count_5000,cafe_sum_5000_min_price_avg,cafe_sum_5000_max_price_avg,cafe_avg_price_5000,cafe_count_5000_na_price,cafe_count_5000_price_500,cafe_count_5000_price_1000,cafe_count_5000_price_1500,cafe_count_5000_price_2500,cafe_count_5000_price_4000,cafe_count_5000_price_high,big_church_count_5000,church_count_5000,mosque_count_5000,leisure_count_5000,sport_count_5000,market_count_5000,price_doc
1042,2012-02-02,80,44,7,NA,NA,NA,NA,NA,NA,Investment,Koptevo,4787424.272,96959,0.03845587,0.122090347,6507,3272,4,6566,8751,6,0,1894,4,0,7,6,no,0,0,7,no,no,no,no,no,no,no,no,78810,36091,42719,13901,7344,6557,59120,29664,29456,23938,6980,16958,6507,3456,3051,6566,3453,3113,15510,8201,7309,17662,8488,9174,12269,6487,5782,390,101,2,0,216,11,60,0,0,0,390,1,9,290,39,51,9,1.557985427,0.893145296,9.395543723,0.782961977,0.085553117,0.194127889,0.811667745,0.102435902,0.573817124,21.21749,1.523668,3.947798,1.095396353,13.14475624,9,1.095396353,1.81079925,9,0.129062145,1.548745736,0.577801161,no,6.266665054,5.792459236,8.571711706,9.246219856,10.63823974,2.60703638,14,no,2.611554969,5,0.573817124,no,7.798853784,121,8.570661626,5,17.20247696,1.47901012,2.847637603,1.166224816,6.135004017,4.379290887,18.49767556,1.369076413,0.294591323,2.784661121,0.97007888900000006,1.160460517,0.506914566,1.963990187,2.79168956,1.46184223,1.502359083,0.404900596,2.268430751,0.866999853,0.294805712,0.194127889,0.359271619,0.729405172,4.524370473,7.086379675,5.532644632,2.74069343,0.388734839,poor,2.74,0,0,0,0,0,3,600,1e3,800,0,1,1,1,0,0,0,1,0,0,0,1,0,13.1,18.14,1,90000,0,0,10,566.67,1e3,783.33,1,2,5,2,0,0,0,2,2,0,0,6,0,21.14,23.73,5,115158,0,0,15,553.85,961.54,757.69,2,4,6,3,0,0,0,2,3,0,0,8,2,20.61,22.69,11,142726,0,0,19,576.47,1e3,788.24,2,6,7,3,1,0,0,2,3,0,0,13,3,17.45,21.55,31,822218,12,488883,100,604.55,1022.73,813.64,12,34,30,20,2,2,0,3,5,0,1,30,5,17.97,14.31,85,2172715,40,1039619,278,697.27,1166.02,931.64,22,85,80,65,17,9,0,18,34,1,1,76,11,15450000
1043,2012-02-02,64,44,13,NA,NA,NA,NA,NA,NA,Investment,Perovo,9946335.108,139322,0.065408826,0.225824954,6400,2232,7,6558,7966,7,0,1548,3,0,13,0,no,0,2,7,yes,no,yes,yes,no,no,no,no,36154,16222,19932,13799,6937,6862,91795,44734,47061,33728,9653,24075,6400,3209,3191,6558,3317,3241,15514,7813,7701,8137,3787,4350,12162,6117,6045,561,111,0,0,254,3,189,0,4,0,561,0,5,437,79,40,44,1.676253204,1.22075114,14.63961695,1.219968079,0.176147283,0.172387967,1.950041599,0.518860467,1.174026649,11.77285,2.991686,9.631124,3.726047323,44.71256788,68,3.527100032,5.600589648,31,0.098631323,1.183575882,1.063348053,no,2.977615493,6.08143951,8.605555798,9.178010357,10.81265079,0.968440799,10,no,2.977615492,1,1.828132369,no,10.71015136,5,7.134468301,3,2.251644532,14.48336129,0.269802854,2.671256545,4.231279501,2.733257226,15.51745765,0.34178179,0.825595044,1.97350286,2.344004361,2.081006633,1.084891579,0.594517838,7.334914759,0.714708882,4.220739138,3.841526936,1.281111169,1.497844673,1.774433188,0.172387967,0.843868189,1.082307768,9.544894705,2.196735816,1.430984093,1.286894834,0.056166602,poor,0,0,0,0,0,0,3,533.33,833.33,683.33,0,2,0,1,0,0,0,0,0,0,0,0,1,10.04,0,0,0,0,0,12,672.73,1136.36,904.55,1,3,4,3,1,0,0,1,0,0,0,2,1,23.91,2.76,1,10000,2,14090,20,621.05,1078.95,850,1,6,8,3,2,0,0,2,2,0,4,7,3,34.06,7.29,4,65690,6,39106,32,593.55,1048.39,820.97,1,8,16,5,2,0,0,2,2,0,5,15,3,43.23,7.47,8,215237,6,39106,42,585.37,1036.59,810.98,1,10,22,7,2,0,0,2,4,0,6,26,4,25.59,12.27,20,324253,26,1014976,143,659.85,1124.09,891.97,6,43,53,29,8,4,0,9,19,0,9,66,15,9200000
1044,2012-02-02,40,27,1,NA,NA,NA,NA,NA,NA,Investment,Preobrazhenskoe,5586342.585,83502,0.086219843,0.040242764,3381,1820,2,3478,4169,3,1,2729,3,0,9,3,no,0,1,11,no,no,no,no,no,no,no,no,57405,25766,31639,7385,3709,3676,51951,25972,25979,24166,7717,16449,3381,1731,1650,3478,1711,1767,8444,4243,4201,11155,5546,5609,6372,3204,3168,251,73,0,0,121,7,50,0,0,0,251,5,22,156,55,13,48,1.775234996,1.274035191,15.28842229,1.274035191,0.463597146,0.446080914,1.596955257,0.481598702,0.880763327,15.25057,0.507998,10.76455,3.372238062,40.46685675,7,2.959587112,3.88217489,18,0.049336616,0.592039393,0.703183057,no,6.606753548,3.962080916,5.967851127,6.707089469,8.496313345,3.962080934,4,no,5.075366369,20,1.271376059,no,5.690197633,97,2.84504133,10,6.311389771,12.67907226,0.532646238,1.852055414,3.582166353,5.311038146,15.32843565,4.206952255,1.010918476,1.944884122,3.539686018,1.189075774,0.539482484,0.737715112,4.03623682,1.422211227,2.86159157,1.061455935,1.580010112,0.605597512,0.489396921,0.446080914,1.106688275,0.73684673999999994,6.479346035,3.291518366,4.023682689,1.336218793,0.081130941,poor,0.38,0,0,0,0,0,2,750,1250,1e3,0,0,1,1,0,0,0,0,0,0,0,0,0,8.48,0.67,2,40500,0,0,4,700,1125,912.5,0,1,1,2,0,0,0,0,1,0,0,3,0,8.05,4.71,2,40500,0,0,16,500,900,700,1,5,8,2,0,0,0,2,2,0,1,11,0,7.62,10.51,12,273692,6,49100,21,515.79,921.05,718.42,2,6,10,3,0,0,0,5,7,0,1,17,0,25.9,12.73,36,847164,20,275231,107,687.13,1163.37,925.25,6,33,34,21,11,2,0,9,15,0,4,42,0,38.23,12.52,92,1683080,37,1016760,239,717.98,1214.91,966.45,11,64,80,51,29,4,0,21,42,0,11,95,5,5100000
1045,2012-02-03,31,17,2,NA,NA,NA,NA,NA,NA,Investment,Gagarinskoe,5540725.595,76670,0.268177191,0,3704,748,4,3684,7490,6,2,NA,0,0,6,5,no,0,4,2,no,no,no,yes,no,no,no,no,106445,48752,57693,7850,4201,3649,46884,24671,22213,21936,7480,14456,3704,1992,1712,3684,1970,1714,9016,4836,4180,27585,12897,14688,6935,3730,3205,153,22,0,0,115,7,9,0,0,0,153,1,1,128,13,10,177,1.516677238,0.584779672,4.636768526,0.386397377,0.451854772,0.56302116,2.583253536,0.20499096,0.127077905,7.538572,1.084965,11.82213,1.089738738,13.07686485,42,1.089738738,2.147876074,42,0.182381177,2.188574124,0.766789888,no,10.46547708,0.414367872,3.365575815,4.523186006,5.248181503,0.365515855,16,no,0.414367878,4,0.358645057,no,5.546380526,32,5.295435017,13,12.39230151,0.726050592,1.116808021,1.883247173,0.502824833,5.86963296,8.94760279,2.301155617,1.459928176,2.767631876,4.968246757,4.068511385,2.292646276,1.568013092,9.59390669,3.065221863,1.887715171,0.685033958,0.653215248,0.479352592,0.575332296,0.56302116,0.917688462,0.992924077,4.975658784,3.756103729,2.026541427,1.967716405,0.184464965,poor,6.16,28.89,1,10471,0,0,4,650,1125,887.5,0,2,1,0,1,0,0,0,0,0,0,0,0,11.32,21.45,4,82471,3,430000,30,961.54,1576.92,1269.23,4,5,6,8,5,2,0,2,1,0,0,0,0,15.85,12.22,13,317852,3,430000,52,1070.83,1739.58,1405.21,4,8,10,15,10,4,1,5,2,0,0,1,0,17.79,6.87,18,341852,7,589940,76,990.14,1612.68,1301.41,5,11,17,25,13,4,1,7,8,0,2,9,1,14.29,3.32,62,1135907,13,716090,221,798.07,1330.92,1064.49,14,44,69,60,29,4,1,17,20,0,4,39,2,9.56,9.84,291,4969591,46,2278786,876,849.14,1400.74,1124.94,60,198,230,236,108,37,7,57,92,1,34,124,8,2735000
1046,2012-02-03,38,18,8,NA,NA,NA,NA,NA,NA,Investment,Veshnjaki,10518366.87,118945,0.334905313,0.012338886,5208,3494,6,5776,6766,7,0,2078,2,0,7,0,no,0,4,1,no,no,no,no,no,no,no,no,104410,49293,55117,11729,6059,5670,74032,36686,37346,33184,10307,22877,5208,2686,2522,5776,3000,2776,13481,6960,6521,21542,10971,10571,10230,5290,4940,234,45,0,0,26,2,161,0,0,0,234,0,0,47,171,16,31,3.325597343,2.269401931,27.23282318,2.269401931,0.338717093,0.110357412,0.479182705,0.109427042,1.311548021,8.559714,1.097331,6.831565,2.162864887,25.95437865,31,2.162864887,4.233826315,31,0.215139683,2.581676197,0.274235257,no,0.939088192,7.150350569,10.76506246,11.37282585,12.8366883,0.939088181,1,no,2.681216459,21,1.329376857,no,13.92574266,5,4.662382764,3,4.710693729,13.47098041,2.360088729,1.435384589,6.499297774,1.208725689,10.22206268,2.240945883,0.806896896,1.388049405,4.093095734,6.510390081,1.030421088,0.53735162,12.27522261,1.256877912,1.7486536,1.730073773,0.991590874,2.027767474,2.342412983,0.110357412,1.774720497,0.526600436,9.407709292,1.202725258,1.060490357,2.77970369,0.391906232,poor,19.06,0,0,0,0,0,1,500,1e3,750,0,0,1,0,0,0,0,0,0,0,0,0,0,15.85,0,0,0,1,25000,2,500,1e3,750,0,0,2,0,0,0,0,0,2,0,1,3,0,18.82,0.32,0,0,4,68623,7,485.71,857.14,671.43,0,3,3,1,0,0,0,0,4,0,2,6,0,17.99,1.97,0,0,6,181123,8,487.5,875,681.25,0,3,4,1,0,0,0,2,5,0,3,10,1,15.18,5.75,2,196700,16,264676,43,595.24,1023.81,809.52,1,15,17,8,1,1,0,5,9,0,7,22,4,19.54,7.03,12,329737,27,720645,97,673.4,1138.3,905.85,3,26,36,25,5,2,0,7,17,0,11,60,12,990000
1047,2012-02-03,37,21,2,NA,NA,NA,NA,NA,NA,Investment,Kuz'minki,7984443.568,142243,0.372734826,9.95363e-4,7753,4547,8,7651,10492,8,1,NA,1,0,7,8,no,0,5,1,no,no,no,yes,no,no,no,no,31167,16000,15167,16405,7985,8420,93811,46746,47065,32027,8404,23623,7753,3809,3944,7651,3675,3976,18245,8914,9331,5829,2955,2874,14430,7004,7426,502,155,0,0,29,6,312,0,0,0,500,0,0,414,35,51,98,3.695924926,2.460543836,18.79622283,1.566351902,0.141316984,0.239809501,0.845290516,0.312267445,1.211935584,6.640041,0.816103,9.400774,4.020779239,48.24935087,3,3.375732786,5.558416716,46,0.312112282,3.745347382,0.562945734,no,2.924582423,5.159714559,9.339403675,10.3248568,11.4678528,0.28345474,3,no,2.821931041,50,1.962804333,no,12.72324434,5,3.865725953,3,5.860736928,9.041505894,0.74205417,1.855723975,6.083371741,4.530418147,7.694292952,2.391741455,0.483515878,5.227519065,1.772765205,3.853929494,0.606916237,1.903051565,9.747452884,3.130776303,1.393844625,0.528763916,1.091403105,0.755958241,0.187082142,0.239809501,1.172996557,1.040407599,10.40719028,2.934016707,0.79301983,2.414458938,0.332402796,poor,9.78,0,0,0,0,0,3,766.67,1333.33,1050,0,1,1,0,1,0,0,0,0,0,0,1,0,28.21,0,1,1100,0,0,5,720,1200,960,0,2,1,1,1,0,0,0,0,0,1,5,0,33.49,2.03,1,1100,5,48450,15,853.33,1400,1126.67,0,6,2,3,3,1,0,1,2,0,1,9,0,29.05,3.22,1,1100,6,49930,27,759.26,1259.26,1009.26,0,10,6,6,4,1,0,1,6,0,2,11,2,24.19,6.28,1,1100,10,440980,50,722.92,1218.75,970.83,2,14,17,11,4,2,0,3,15,0,4,19,5,22.4,11.06,12,354652,27,851148,97,707.61,1190.22,948.91,5,22,35,27,6,2,0,7,24,0,6,59,11,5150000
1048,2012-02-03,88,56,4,NA,NA,NA,NA,NA,NA,Investment,Danilovskoe,12495435.25,91100,0.027650988,0.341071945,5947,2235,5,5664,6073,9,0,2300,3,0,12,5,no,0,11,48,yes,no,no,no,no,no,no,no,102590,48106,54484,12370,6137,6233,54478,26382,28096,24252,6708,17544,5947,2950,2997,5664,2798,2866,13855,6851,7004,24296,11769,12527,10869,5377,5492,360,47,0,0,288,3,22,0,0,0,357,21,86,198,44,8,178,2.927882173,1.934375002,21.067789,1.755649083,0.065092926,0.135143183,2.339469403,0.964835364,0.042763121,6.200829,2.752677,13.15073,0.570934837,6.851218049,66,0.570934837,0.875528683,66,0.153371605,1.840459264,0.134521944,yes,11.67182541,1.702202492,1.429060275,3.118137162,3.680102833,1.702202502,4,no,2.28808788,19,0.294071966,no,1.900178967,32,1.649233458,13,7.942931801,4.748486603,2.237443883,2.342990987,1.677212329,4.956220824,4.3413839,2.211254436,0.116737909,1.403779911,3.357207521,3.902884847,0.979301155,0.896785175,7.682735087,0.878617299,1.418998241,0.835593582,0.708931188,0.144808764,1.0436359,0.971903004,0.766047333,0.784591206,2.349399367,2.50129328,1.33234425,1.031328846,0.195606881,excellent,0,8.94,7,325946,0,0,2,1e3,1500,1250,0,0,0,2,0,0,0,0,0,0,0,2,0,0.05,6.81,29,788114,2,125100,23,1057.14,1714.29,1385.71,2,4,4,7,3,3,0,2,2,0,0,6,0,2.24,6.27,55,1401987,7,355600,92,836.78,1385.06,1110.92,5,21,24,25,13,4,0,7,8,0,3,12,2,3.31,7.28,92,1797729,14,822900,171,816.46,1347.56,1082.01,7,43,46,48,19,7,1,17,19,0,4,18,3,4.39,15.7,191,3745970,40,1445534,464,806.68,1338.71,1072.7,30,107,131,123,56,15,2,41,60,1,16,58,8,6.41,20.92,453,7150506,97,3839634,1393,830.19,1370.27,1100.23,98,347,343,364,176,59,6,110,169,1,53,136,9,17000000
1049,2012-02-03,31,18,7,NA,NA,NA,NA,NA,NA,Investment,Bogorodskoe,8659075.461,104410,0.416866452,0.069660344,7103,3107,7,6119,7277,9,0,NA,1,0,8,4,no,0,2,4,no,no,no,yes,no,no,no,no,1452550,655329,797221,13897,6937,6960,59366,30856,28510,31147,11500,19647,7103,3598,3505,6119,2984,3135,15630,7783,7847,311210,150254,160956,12479,6183,6296,413,104,4,0,215,7,63,0,20,0,413,4,14,316,61,18,25,1.746389383,1.24211065,14.84212878,1.236844065,0.082434473,0.152963757,2.783188322,0.204512167,0.501588308,16.66303,1.534715,9.953145,2.170860014,26.05032016,38,2.170860014,3.990009652,38,0.128747989,1.544975873,1.245357894,no,5.597671012,4.909900695,6.983029252,7.726309885,9.47945907,4.243806916,20,no,4.401105526,15,0.554306574,no,6.951841857,97,4.230951455,10,7.66355649,12.12233513,0.92151675,0.508874298,3.241107931,4.732640404,15.53024985,5.468596479,0.612196765,2.698162193,4.925596143,1.492215293,0.70718708,0.462960095,5.297881044,1.284548594,2.820077165,0.961186921,1.092723332,1.286113552,0.733353902,0.152963757,1.44266633,1.440080934,7.182310558,4.675517406,5.438659221,1.118761905,0.331203669,poor,5.47,0,0,0,0,0,2,500,1e3,750,1,0,1,0,0,0,0,0,0,0,0,0,0,15.78,12.05,0,0,0,0,2,500,1e3,750,1,0,1,0,0,0,0,0,0,0,0,7,0,27.52,12.36,1,20000,2,27000,4,600,1e3,800,1,1,1,1,0,0,0,1,2,0,1,7,0,37.91,14.34,6,224839,2,27000,7,716.67,1166.67,941.67,1,1,2,3,0,0,0,1,2,0,1,9,0,47.57,12.54,13,280531,8,54100,24,559.09,977.27,768.18,2,6,11,5,0,0,0,5,7,0,1,20,0,42.66,12.33,75,1459171,30,1114771,198,720.11,1222.83,971.47,14,50,67,39,25,3,0,17,29,0,8,90,4,5100000
1050,2012-02-03,32,18,1,NA,NA,NA,NA,NA,NA,Investment,Taganskoe,8087656.379,116742,0.048011029,0.007658515,6694,3318,5,7077,9748,10,0,2301,3,1,24,1,yes,1,19,56,no,no,no,yes,no,no,no,no,123280,57224,66056,14715,7597,7118,71253,35672,35581,30774,9567,21207,6694,3466,3228,7077,3623,3454,16586,8587,7999,24466,12304,12162,12941,6673,6268,502,70,31,1,296,19,76,0,6,3,501,65,58,219,102,57,138,1.640388258,1.032123483,11.21420514,0.934517095,0.199886869,0.468716481,0.575517863,0.210471496,0.657244913,7.39903,0.720925,15.03215,1.80054296,21.60651552,44,1.80624837,2.662382283,44,0.190818872,2.28982646,0.979986405,no,10.431977850000001,1.499910049,1.462277588,2.516682011,3.591515716,1.49991002,4,no,2.120957193,10,1.164337262,no,3.564808812,5,4.423499671,13,5.738437969,7.062497693,1.060516801,2.710323516,1.860888039,3.559534409,3.335126139,0.986676665,0.253053719,0.755671327,0.755671327,3.451554436,0.754489875,1.923290367,5.293687069,1.643408736,0.993161924,0.702170801,0.359072891,0.710023093,1.352568357,0.650511057,0.323023012,0.290324361,2.650750456,0.928773302,1.660571704,0.586426102,0.228224269,excellent,4.76,0,0,0,1,6000,14,776.92,1269.23,1023.08,1,2,4,6,1,0,0,1,2,0,1,1,0,4.1,4.97,11,108079,7,70200,46,875.61,1439.02,1157.32,5,8,10,14,8,1,0,2,4,0,3,11,1,3.54,7.68,32,329938,18,252926,116,857.69,1413.46,1135.58,12,24,27,32,16,5,0,12,15,0,3,21,2,2.7,15.33,81,946830,28,490944,191,832.57,1371.43,1102,16,39,47,58,25,6,0,19,22,0,8,27,2,2.42,21.66,184,3055483,45,1425266,396,797.28,1317.44,1057.36,29,87,109,118,40,12,1,41,52,1,12,52,3,5.1,22.93,494,7332492,98,3848102,1478,830.03,1373.01,1101.52,96,367,379,376,186,69,5,111,174,1,53,146,18,5600000
1051,2012-02-03,44,29,4,NA,NA,NA,NA,NA,NA,Investment,Chertanovo Severnoe,6206098.885,111874,0.12812331,0.089039719,4720,2881,5,7976,6784,5,0,NA,0,0,10,3,no,0,11,5,no,no,no,no,no,no,no,no,125354,56569,68785,13326,5986,7340,73503,34020,39483,25045,6881,18164,4720,2321,2399,7976,3355,4621,14552,6590,7962,27006,12822,14184,12093,5372,6721,158,24,0,0,0,3,131,0,0,0,157,0,0,56,93,8,80,2.538124007,1.188824166,11.18808845,0.932340704,0.315965377,0.288722983,3.792574161,0.022426124,1.336453825,5.345705,2.559399,4.116641,2.079428353,24.95314023,82,5.704567216,8.28483339,21,0.127711099,1.532533187,0.093601169,yes,6.136468171,7.445208692,10.64652306,12.07035798,12.70281993,1.180842226,2,no,6.136468179,1,1.441054352,no,12.85660309,32,7.392795609,2,13.15061826,4.970334778,1.053076038,0.791466766,6.611106471,1.237611665,8.691494903,3.09060739,0.428388951,0.942392018,8.404690639,9.20398813,2.532835871,3.731236659,15.7662514,3.73035257,3.810127369,0.804628223,0.342639026,0.402556458,0.454409733,0.288722983,0.119221028,0.140399945,1.749083483,4.254621445,5.30807292,2.831773736,0.097841976,poor,9.13,0,1,300000,1,35000,4,525,875,700,0,2,1,1,0,0,0,1,1,0,0,1,0,12.21,0,2,364160,3,49000,17,635.29,1058.82,847.06,0,6,5,5,1,0,0,1,2,0,0,5,0,17.24,0.66,4,442562,10,208100,33,625.81,1032.26,829.03,2,13,7,9,2,0,0,1,2,0,0,9,0,21.1,8.74,6,512562,12,427100,44,632.5,1050,841.25,4,16,10,11,3,0,0,2,3,1,0,13,2,23.69,21.93,12,591362,20,885003,79,634.25,1075.34,854.79,6,26,24,16,7,0,0,2,8,1,1,19,6,24.42,17.71,42,1817901,52,1734630,175,676.83,1131.1,903.96,11,50,53,48,11,2,0,5,30,1,5,48,13,6900000
1052,2012-02-03,42,29,7,NA,NA,NA,NA,NA,NA,Investment,Lomonosovskoe,3326418.741,83844,0.051880656,0,4688,3091,5,5027,8359,7,1,46,1,0,6,4,no,0,1,4,no,no,no,no,no,no,no,no,64317,29113,35204,10333,4897,5436,49242,24015,25227,24269,7744,16525,4688,2213,2475,5027,2417,2610,11526,5458,6068,13171,6380,6791,9123,4346,4777,206,39,0,0,109,12,46,0,0,0,210,0,0,153,33,24,173,2.69914066,1.389726173,16.67671407,1.389726173,0.340599364,0.136895759,0.60864733,0.107595742,2.146940048,9.706447,4.589888,11.28812,6.140163117,73.6819574,42,6.051128946,8.992715231,42,0.123610003,1.483320035,0.926443152,no,6.416192686,4.396556187,6.971111897,8.105440166,8.869210127,0.539836664,16,no,4.396556177,4,3.295179595,no,9.99621252,50,9.900172393,13,16.42037186,3.74850234,0.724568076,1.388473138,4.007899734,4.951114818,8.832741983,4.068376263,0.3321027,3.075081154,7.288294669,5.313796444,0.955322018,1.867278174,12.4721945,2.771557884,0.887316256,1.901195559,0.864610842,0.592051125,0.199693033,0.283170368,1.998253402,0.118454893,2.350428971,2.043264872,2.167483983,4.411173979,0.491895399,satisfactory,6.77,0,0,0,0,0,1,500,1e3,750,0,0,1,0,0,0,0,0,1,0,0,1,0,4.36,0,2,12206,1,130000,36,754.29,1242.86,998.57,1,8,13,12,1,0,1,0,1,0,1,5,0,6.83,0,4,37206,5,175500,56,765.45,1263.64,1014.55,1,12,19,19,4,0,1,0,1,0,1,10,0,12.97,0,8,140211,8,208300,83,765.43,1259.26,1012.35,2,20,24,28,8,0,1,1,2,0,1,18,0,12.25,2.42,28,476216,18,467835,185,774.44,1297.22,1035.83,5,38,65,51,22,3,1,1,8,1,3,41,2,16.17,4.89,71,1644795,47,1625311,410,786.08,1306.7,1046.39,22,90,126,116,44,10,2,8,34,2,8,93,5,1000000
1053,2012-02-03,42,25,4,NA,NA,NA,NA,NA,NA,Investment,Babushkinskoe,4934147.224,86206,0.11640032,0.122190486,4300,1578,3,4724,5461,3,0,1308,1,0,6,2,no,0,3,2,no,no,no,no,no,no,no,yes,55125,25551,29574,9734,5192,4542,52560,28071,24489,23912,7214,16698,4300,2213,2087,4724,2581,2143,11209,6096,5113,10741,5375,5366,8429,4475,3954,271,49,2,0,147,5,67,0,1,0,269,0,9,169,82,9,26,2.442491122,1.706486987,20.47784384,1.706486987,0.187038079,0.286964899,1.481118416,0.143091437,0.368022826,21.06092,1.659355,5.90713,1.258001184,15.0960142,25,1.096328992,2.401313099,25,0.124700472,1.496405666,1.553476123,no,4.090124295,7.321195432,9.827557584,10.47867306,12.01124189,0.700305523,15,no,0.986233957,20,0.216174654,no,7.967131614,101,11.45365417,4,12.88467131,8.786140793,1.611025379,1.349237624,6.303270108,1.010853538,5.72015925,1.421429458,0.419189041,1.729667592,3.673151451,1.964822694,0.501158874,0.858293853,2.716633877,1.553697015,1.593032927,0.554786048,0.915015822,0.942856427,1.171268073,0.286964899,0.873254206,0.871185241,4.983282813,4.043732168,5.189497721,2.636806373,0.071799552,good,8.81,2.37,0,0,0,0,4,950,1500,1225,0,1,0,2,1,0,0,0,0,0,0,1,0,5.76,10.31,1,80000,1,7208,12,636.36,1045.45,840.91,1,5,2,3,1,0,0,1,2,0,0,11,0,5.83,17.7,4,105607,5,279123,24,628.57,1071.43,850,3,9,6,3,3,0,0,2,2,0,0,15,1,10.34,16.97,9,165877,8,554399,38,600,1015.63,807.81,6,14,9,6,3,0,0,3,4,0,0,19,1,25.57,11.51,12,217577,14,851936,58,612.5,1041.67,827.08,10,18,16,10,4,0,0,7,10,0,2,35,1,34.91,8.77,26,457671,23,2542456,150,692.59,1166.67,929.63,15,45,42,30,16,2,0,13,16,1,3,69,4,999900
